region,state,id,month,coal,gas,diesel,thermal_total,nuclear,hydro,res,grand_total
Eastern,Odisha,85,Mar-2019,7680.00,0.00,0.00,7680.00,0.00,2142.25,509.76,10332.01
Eastern,Odisha,121,Apr-2019,7680.00,0.00,0.00,7680.00,0.00,2142.25,509.76,10332.01
Eastern,Odisha,157,May-2019,7680.00,0.00,0.00,7680.00,0.00,2142.25,509.76,10332.01
Eastern,Odisha,193,Jun-2019,7680.00,0.00,0.00,7680.00,0.00,2142.25,512.11,10334.36
Eastern,Odisha,229,Jul-2019,8340.00,0.00,0.00,8340.00,0.00,2142.25,512.31,10994.56
Eastern,Odisha,265,Aug-2019,9000.00,0.00,0.00,9000.00,0.00,2142.25,512.31,11654.56
Eastern,Odisha,301,Sep-2019,9000.00,0.00,0.00,9000.00,0.00,2142.25,521.13,11663.38
Eastern,Odisha,337,Oct-2019,9000.00,0.00,0.00,9000.00,0.00,2142.25,521.13,11663.38
Eastern,Odisha,373,Nov-2019,9000.00,0.00,0.00,9000.00,0.00,2142.25,521.21,11663.46
Eastern,Odisha,409,Dec-2019,9800.00,0.00,0.00,9800.00,0.00,2142.25,521.21,12463.46
Eastern,Odisha,446,Jan-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,521.69,12463.94
Eastern,Odisha,483,Feb-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,521.69,12463.94
Eastern,Odisha,520,Mar-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,521.69,12463.94
Eastern,Odisha,557,Apr-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,521.79,12464.04
Eastern,Odisha,594,May-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,521.79,12464.04
Eastern,Odisha,631,Jun-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,522.79,12465.04
Eastern,Odisha,668,Jul-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,522.79,12465.04
Eastern,Odisha,705,Aug-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,546.79,12489.04
Eastern,Odisha,742,Sep-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,546.90,12489.15
Eastern,Odisha,779,Oct-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,546.90,12489.15
Eastern,Odisha,816,Nov-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,547.32,12489.57
Eastern,Odisha,853,Dec-2020,9800.00,0.00,0.00,9800.00,0.00,2142.25,547.45,12489.70
Eastern,Odisha,890,Jan-2021,9800.00,0.00,0.00,9800.00,0.00,2142.25,549.57,12491.82
Eastern,Odisha,927,Feb-2021,9800.00,0.00,0.00,9800.00,0.00,2142.25,549.57,12491.82
Eastern,Odisha,964,Mar-2021,9800.00,0.00,0.00,9800.00,0.00,2142.25,549.57,12491.82
Eastern,Odisha,1001,Apr-2021,9800.00,0.00,0.00,9800.00,0.00,2142.25,549.57,12491.82
Eastern,Odisha,1038,May-2021,9800.00,0.00,0.00,9800.00,0.00,2142.25,549.57,12491.82
Eastern,Odisha,1075,Jun-2021,9340.00,0.00,0.00,9340.00,0.00,2142.25,549.57,12031.82
Eastern,Odisha,1112,Jul-2021,10140.00,0.00,0.00,10140.00,0.00,2142.25,582.05,12864.30
Eastern,Odisha,1149,Aug-2021,9540.00,0.00,0.00,9540.00,0.00,2142.25,575.68,12257.93
Eastern,Odisha,1186,Sep-2021,9540.00,0.00,0.00,9540.00,0.00,2142.25,575.77,12258.02
Eastern,Odisha,1223,Oct-2021,9540.00,0.00,0.00,9540.00,0.00,2142.25,590.34,12272.59
Eastern,Odisha,1259,Nov-2021,9540.00,0.00,0.00,9540.00,0.00,2142.25,596.34,12278.59
Eastern,Odisha,1403,Dec-2021,9540.00,0.00,0.00,9540.00,0.00,2142.25,597.04,12279.29
Eastern,Odisha,1439,Jan-2022,9540.00,0.00,0.00,9540.00,0.00,2142.25,597.04,12279.29
Eastern,Odisha,1475,Feb-2022,9540.00,0.00,0.00,9540.00,0.00,2154.55,597.04,12291.59
Eastern,Odisha,1511,Mar-2022,9540.00,0.00,0.00,9540.00,0.00,2154.55,617.09,12311.64
Eastern,Odisha,1547,Apr-2022,9540.00,0.00,0.00,9540.00,0.00,2154.55,617.26,12311.81
Eastern,Odisha,1583,May-2022,9540.00,0.00,0.00,9540.00,0.00,2154.55,626.26,12320.81
Eastern,Odisha,1619,Jun-2022,9540.00,0.00,0.00,9540.00,0.00,2154.55,626.98,12321.53
Eastern,Odisha,1655,Jul-2022,9540.00,0.00,0.00,9540.00,0.00,2154.55,626.98,12321.53
Eastern,Odisha,1691,Aug-2022,9540.00,0.00,0.00,9540.00,0.00,2154.55,627.49,12322.04
Eastern,Odisha,1727,Sep-2022,9540.00,0.00,0.00,9540.00,0.00,2154.55,627.51,12322.06
Eastern,Odisha,1763,Oct-2022,9540.00,0.00,0.00,9540.00,0.00,2154.55,627.56,12322.11
Eastern,Odisha,1799,Nov-2022,9540.00,0.00,0.00,9540.00,0.00,2154.55,627.56,12322.11
Eastern,Odisha,1835,Dec-2022,9540.00,0.00,0.00,9540.00,0.00,2154.55,627.56,12322.11
Eastern,Odisha,1871,Jan-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,627.67,12322.22
Eastern,Odisha,1907,Feb-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,627.79,12322.34
Eastern,Odisha,1943,Mar-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,628.02,12322.57
Eastern,Odisha,1979,Apr-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,633.56,12328.11
Eastern,Odisha,2015,May-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,633.64,12328.19
Eastern,Odisha,2051,Jun-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,633.73,12328.28
Eastern,Odisha,2087,Jul-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,633.78,12328.33
Eastern,Odisha,2123,Aug-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,640.08,12334.63
Eastern,Odisha,2159,Sep-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,640.08,12334.63
Eastern,Odisha,2337,Oct-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,640.08,12334.63
Eastern,Odisha,2212,Nov-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,640.08,12334.63
Eastern,Odisha,2373,Dec-2023,9540.00,0.00,0.00,9540.00,0.00,2154.55,647.88,12342.43
Eastern,Sikkim,14,Jan-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.12,2221.12
Eastern,Sikkim,50,Feb-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.12,2221.12
Eastern,Sikkim,86,Mar-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.12,2221.12
Eastern,Sikkim,122,Apr-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.12,2221.12
Eastern,Sikkim,158,May-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.12,2221.12
Eastern,Sikkim,194,Jun-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.12,2221.12
Eastern,Sikkim,230,Jul-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,266,Aug-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,302,Sep-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,338,Oct-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,374,Nov-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,410,Dec-2019,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,447,Jan-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,484,Feb-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,521,Mar-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,558,Apr-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,595,May-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,632,Jun-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,669,Jul-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,706,Aug-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,743,Sep-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,780,Oct-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,817,Nov-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,854,Dec-2020,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,891,Jan-2021,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,928,Feb-2021,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,965,Mar-2021,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,1002,Apr-2021,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,1039,May-2021,0.00,0.00,0.00,0.00,0.00,2169.00,52.18,2221.18
Eastern,Sikkim,1076,Jun-2021,0.00,0.00,0.00,0.00,0.00,2282.00,52.18,2334.18
Eastern,Sikkim,1113,Jul-2021,0.00,0.00,0.00,0.00,0.00,2282.00,74.91,2356.91
Eastern,Sikkim,1150,Aug-2021,0.00,0.00,0.00,0.00,0.00,2282.00,54.05,2336.05
Eastern,Sikkim,1187,Sep-2021,0.00,0.00,0.00,0.00,0.00,2282.00,54.05,2336.05
Eastern,Sikkim,1224,Oct-2021,0.00,0.00,0.00,0.00,0.00,2282.00,56.74,2338.74
Eastern,Sikkim,1260,Nov-2021,0.00,0.00,0.00,0.00,0.00,2282.00,56.75,2338.75
Eastern,Sikkim,1404,Dec-2021,0.00,0.00,0.00,0.00,0.00,2282.00,56.76,2338.76
Eastern,Sikkim,1440,Jan-2022,0.00,0.00,0.00,0.00,0.00,2282.00,56.76,2338.76
Eastern,Sikkim,1476,Feb-2022,0.00,0.00,0.00,0.00,0.00,2282.00,56.76,2338.76
Eastern,Sikkim,1512,Mar-2022,0.00,0.00,0.00,0.00,0.00,2282.00,56.79,2338.79
Eastern,Sikkim,1548,Apr-2022,0.00,0.00,0.00,0.00,0.00,2282.00,56.80,2338.80
Eastern,Sikkim,1584,May-2022,0.00,0.00,0.00,0.00,0.00,2282.00,58.30,2340.30
Eastern,Sikkim,1620,Jun-2022,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,1656,Jul-2022,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,1692,Aug-2022,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,1728,Sep-2022,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,1764,Oct-2022,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,1800,Nov-2022,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,1836,Dec-2022,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,1872,Jan-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,1908,Feb-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,1944,Mar-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,1980,Apr-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,2016,May-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,2052,Jun-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.79,2341.79
Eastern,Sikkim,2088,Jul-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.79,2341.79
Eastern,Sikkim,2124,Aug-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.79,2341.79
Eastern,Sikkim,2160,Sep-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,2338,Oct-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,2213,Nov-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,Sikkim,2374,Dec-2023,0.00,0.00,0.00,0.00,0.00,2282.00,59.80,2341.80
Eastern,West Bengal,15,Jan-2019,14275.00,100.00,0.00,14375.00,0.00,1341.20,440.82,16157.02
Eastern,West Bengal,51,Feb-2019,14275.00,100.00,0.00,14375.00,0.00,1341.20,468.06,16184.26
Eastern,West Bengal,87,Mar-2019,14287.00,100.00,0.00,14387.00,0.00,1341.20,474.45,16202.65
Eastern,West Bengal,123,Apr-2019,14287.00,100.00,0.00,14387.00,0.00,1341.20,474.45,16202.65
Eastern,West Bengal,159,May-2019,14287.00,100.00,0.00,14387.00,0.00,1341.20,474.45,16202.65
Eastern,West Bengal,195,Jun-2019,14287.00,100.00,0.00,14387.00,0.00,1341.20,489.14,16217.34
Eastern,West Bengal,231,Jul-2019,14287.00,100.00,0.00,14387.00,0.00,1341.20,494.53,16222.73
Eastern,West Bengal,267,Aug-2019,14287.00,100.00,0.00,14387.00,0.00,1341.20,495.32,16223.52
Eastern,West Bengal,303,Sep-2019,14287.00,100.00,0.00,14387.00,0.00,1341.20,515.58,16243.78
Eastern,West Bengal,339,Oct-2019,14287.00,100.00,0.00,14387.00,0.00,1341.20,526.91,16255.11
Eastern,West Bengal,375,Nov-2019,14287.00,100.00,0.00,14387.00,0.00,1341.20,527.29,16255.49
Eastern,West Bengal,411,Dec-2019,14287.00,100.00,0.00,14387.00,0.00,1341.20,527.29,16255.49
Eastern,West Bengal,448,Jan-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,532.88,16151.08
Eastern,West Bengal,485,Feb-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,532.88,16151.08
Eastern,West Bengal,522,Mar-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,532.88,16151.08
Eastern,West Bengal,559,Apr-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,534.97,16153.17
Eastern,West Bengal,596,May-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,534.97,16153.17
Eastern,West Bengal,633,Jun-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,535.48,16153.68
Eastern,West Bengal,670,Jul-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,535.48,16153.68
Eastern,West Bengal,707,Aug-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,545.48,16163.68
Eastern,West Bengal,744,Sep-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,556.97,16175.17
Eastern,West Bengal,781,Oct-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,566.97,16185.17
Eastern,West Bengal,818,Nov-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,568.23,16186.43
Eastern,West Bengal,855,Dec-2020,14177.00,100.00,0.00,14277.00,0.00,1341.20,568.26,16186.46
Eastern,West Bengal,892,Jan-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,568.26,16186.46
Eastern,West Bengal,929,Feb-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,568.26,16186.46
Eastern,West Bengal,966,Mar-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,568.26,16186.46
Eastern,West Bengal,1003,Apr-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,568.26,16186.46
Eastern,West Bengal,1040,May-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,568.26,16186.46
Eastern,West Bengal,1077,Jun-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,568.26,16186.46
Eastern,West Bengal,1114,Jul-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,581.08,16199.28
Eastern,West Bengal,1151,Aug-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,582.27,16200.47
Eastern,West Bengal,1188,Sep-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,582.31,16200.51
Eastern,West Bengal,1225,Oct-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,583.49,16201.69
Eastern,West Bengal,1261,Nov-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,584.90,16203.10
Eastern,West Bengal,1405,Dec-2021,14177.00,100.00,0.00,14277.00,0.00,1341.20,584.90,16203.10
Eastern,West Bengal,1441,Jan-2022,14177.00,100.00,0.00,14277.00,0.00,1341.20,586.94,16205.14
Eastern,West Bengal,1477,Feb-2022,14177.00,100.00,0.00,14277.00,0.00,1341.20,586.95,16205.15
Eastern,West Bengal,1513,Mar-2022,13697.00,100.00,0.00,13797.00,0.00,1341.20,586.95,15725.15
Eastern,West Bengal,1549,Apr-2022,13697.00,100.00,0.00,13797.00,0.00,1341.20,596.95,15735.15
Eastern,West Bengal,1585,May-2022,13697.00,80.00,0.00,13777.00,0.00,1341.20,596.95,15715.15
Eastern,West Bengal,1621,Jun-2022,13697.00,80.00,0.00,13777.00,0.00,1341.20,596.95,15715.15
Eastern,West Bengal,1657,Jul-2022,13697.00,80.00,0.00,13777.00,0.00,1341.20,596.95,15715.15
Eastern,West Bengal,1693,Aug-2022,13697.00,80.00,0.00,13777.00,0.00,1341.20,596.97,15715.17
Eastern,West Bengal,1729,Sep-2022,13697.00,80.00,0.00,13777.00,0.00,1341.20,598.22,15716.42
Eastern,West Bengal,1765,Oct-2022,13697.00,80.00,0.00,13777.00,0.00,1341.20,602.02,15720.22
Eastern,West Bengal,1801,Nov-2022,13697.00,80.00,0.00,13777.00,0.00,1341.20,602.02,15720.22
Eastern,West Bengal,1837,Dec-2022,13487.00,80.00,0.00,13567.00,0.00,1341.20,606.22,15514.42
Eastern,West Bengal,1873,Jan-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,606.37,15514.57
Eastern,West Bengal,1909,Feb-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,607.77,15515.97
Eastern,West Bengal,1945,Mar-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,621.57,15529.77
Eastern,West Bengal,1981,Apr-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,634.11,15542.31
Eastern,West Bengal,2017,May-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,635.66,15543.86
Eastern,West Bengal,2053,Jun-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,635.67,15543.87
Eastern,West Bengal,2089,Jul-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,636.03,15544.23
Eastern,West Bengal,2125,Aug-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,636.03,15544.23
Eastern,West Bengal,2161,Sep-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,636.02,15544.22
Eastern,West Bengal,2339,Oct-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,636.02,15544.22
Eastern,West Bengal,2214,Nov-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,636.02,15544.22
Eastern,West Bengal,2375,Dec-2023,13487.00,80.00,0.00,13567.00,0.00,1341.20,636.02,15544.22
Western,Chhatisgarh,16,Jan-2019,22968.00,0.00,0.00,22968.00,0.00,120.00,535.35,23623.35
Western,Chhatisgarh,52,Feb-2019,22968.00,0.00,0.00,22968.00,0.00,120.00,535.35,23623.35
Western,Chhatisgarh,88,Mar-2019,23328.00,0.00,0.00,23328.00,0.00,120.00,535.35,23983.35
Western,Chhatisgarh,124,Apr-2019,23328.00,0.00,0.00,23328.00,0.00,120.00,535.35,23983.35
Western,Chhatisgarh,160,May-2019,23328.00,0.00,0.00,23328.00,0.00,120.00,535.35,23983.35
Western,Chhatisgarh,196,Jun-2019,23328.00,0.00,0.00,23328.00,0.00,120.00,535.35,23983.35
Western,Chhatisgarh,232,Jul-2019,23328.00,0.00,0.00,23328.00,0.00,120.00,535.35,23983.35
Western,Chhatisgarh,268,Aug-2019,23128.00,0.00,0.00,23128.00,0.00,120.00,535.35,23783.35
Western,Chhatisgarh,304,Sep-2019,23128.00,0.00,0.00,23128.00,0.00,120.00,537.85,23785.85
Western,Chhatisgarh,340,Oct-2019,23128.00,0.00,0.00,23128.00,0.00,120.00,537.85,23785.85
Western,Chhatisgarh,376,Nov-2019,23128.00,0.00,0.00,23128.00,0.00,120.00,537.85,23785.85
Western,Chhatisgarh,412,Dec-2019,23128.00,0.00,0.00,23128.00,0.00,120.00,537.85,23785.85
Western,Chhatisgarh,449,Jan-2020,23128.00,0.00,0.00,23128.00,0.00,120.00,537.85,23785.85
Western,Chhatisgarh,486,Feb-2020,23128.00,0.00,0.00,23128.00,0.00,120.00,537.85,23785.85
Western,Chhatisgarh,523,Mar-2020,23128.00,0.00,0.00,23128.00,0.00,120.00,551.85,23799.85
Western,Chhatisgarh,560,Apr-2020,23128.00,0.00,0.00,23128.00,0.00,120.00,551.85,23799.85
Western,Chhatisgarh,597,May-2020,23128.00,0.00,0.00,23128.00,0.00,120.00,551.85,23799.85
Western,Chhatisgarh,634,Jun-2020,23128.00,0.00,0.00,23128.00,0.00,120.00,551.85,23799.85
Western,Chhatisgarh,671,Jul-2020,23928.00,0.00,0.00,23928.00,0.00,120.00,551.85,24599.85
Western,Chhatisgarh,708,Aug-2020,23928.00,0.00,0.00,23928.00,0.00,120.00,552.25,24600.25
Western,Chhatisgarh,745,Sep-2020,23928.00,0.00,0.00,23928.00,0.00,120.00,559.46,24607.46
Western,Chhatisgarh,782,Oct-2020,23928.00,0.00,0.00,23928.00,0.00,120.00,560.80,24608.80
Western,Chhatisgarh,819,Nov-2020,23928.00,0.00,0.00,23928.00,0.00,120.00,560.80,24608.80
Western,Chhatisgarh,856,Dec-2020,23928.00,0.00,0.00,23928.00,0.00,120.00,560.90,24608.90
Western,Chhatisgarh,893,Jan-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,564.01,24372.01
Western,Chhatisgarh,930,Feb-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,573.38,24381.38
Western,Chhatisgarh,967,Mar-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,573.38,24381.38
Western,Chhatisgarh,1004,Apr-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,573.38,24381.38
Western,Chhatisgarh,1041,May-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,598.38,24406.38
Western,Chhatisgarh,1078,Jun-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,598.38,24406.38
Western,Chhatisgarh,1115,Jul-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,847.08,24655.08
Western,Chhatisgarh,1152,Aug-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,846.90,24654.90
Western,Chhatisgarh,1189,Sep-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,851.90,24659.90
Western,Chhatisgarh,1226,Oct-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,852.58,24660.58
Western,Chhatisgarh,1262,Nov-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,852.58,24660.58
Western,Chhatisgarh,1406,Dec-2021,23688.00,0.00,0.00,23688.00,0.00,120.00,852.58,24660.58
Western,Chhatisgarh,1442,Jan-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,863.16,24671.16
Western,Chhatisgarh,1478,Feb-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,868.15,24676.15
Western,Chhatisgarh,1514,Mar-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,869.08,24677.08
Western,Chhatisgarh,1550,Apr-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,874.07,24682.07
Western,Chhatisgarh,1586,May-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,880.32,24688.32
Western,Chhatisgarh,1622,Jun-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,880.32,24688.32
Western,Chhatisgarh,1658,Jul-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,880.32,24688.32
Western,Chhatisgarh,1694,Aug-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,1149.34,24957.34
Western,Chhatisgarh,1730,Sep-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,1149.34,24957.34
Western,Chhatisgarh,1766,Oct-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,1154.43,24962.43
Western,Chhatisgarh,1802,Nov-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,1154.43,24962.43
Western,Chhatisgarh,1838,Dec-2022,23688.00,0.00,0.00,23688.00,0.00,120.00,1295.22,25103.22
Western,Chhatisgarh,1874,Jan-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1295.89,25103.89
Western,Chhatisgarh,1910,Feb-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1298.35,25106.35
Western,Chhatisgarh,1946,Mar-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1299.82,25107.82
Western,Chhatisgarh,1982,Apr-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1301.17,25109.17
Western,Chhatisgarh,2018,May-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1301.17,25109.17
Western,Chhatisgarh,2054,Jun-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1313.52,25121.52
Western,Chhatisgarh,2090,Jul-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1314.29,25122.29
Western,Chhatisgarh,2126,Aug-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1322.46,25130.46
Western,Chhatisgarh,2162,Sep-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1322.45,25130.45
Western,Chhatisgarh,2340,Oct-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1366.24,25174.24
Western,Chhatisgarh,2215,Nov-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1366.24,25174.24
Western,Chhatisgarh,2376,Dec-2023,23688.00,0.00,0.00,23688.00,0.00,120.00,1423.24,25231.24
Western,Dadra & Nagar Haveli,17,Jan-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
Western,Dadra & Nagar Haveli,53,Feb-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
Western,Dadra & Nagar Haveli,89,Mar-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
Western,Dadra & Nagar Haveli,125,Apr-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
Western,Dadra & Nagar Haveli,161,May-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
Western,Dadra & Nagar Haveli,197,Jun-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
Western,Dadra & Nagar Haveli,233,Jul-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
Western,Dadra & Nagar Haveli,269,Aug-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
Western,Dadra & Nagar Haveli,305,Sep-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
Western,Dadra & Nagar Haveli,341,Oct-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
Western,Dadra & Nagar Haveli,377,Nov-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
Western,Dadra & Nagar Haveli,413,Dec-2019,0.00,0.00,0.00,0.00,0.00,0.00,5.46,5.46
